,Predator X,Predator Y,Predator Z,Prey X,Prey Y,Prey Z,Prey Stamina,Action
0,0.42857142857142855,0.5714285714285714,0.0,0.5714285714285714,0.8571428571428571,0.0,1.0,3
1,0.42857142857142855,0.7142857142857143,0.0,0.5714285714285714,0.8571428571428571,0.0,0.99,1
2,0.42857142857142855,0.8571428571428571,0.0,0.7142857142857143,0.8571428571428571,0.0,0.98,4
3,0.7142857142857143,0.8571428571428571,0.0,0.7142857142857143,0.7142857142857143,0.0,0.97,4
4,0.7142857142857143,0.7142857142857143,0.0,0.7142857142857143,0.5714285714285714,0.0,0.96,4
5,0.7142857142857143,0.5714285714285714,0.0,0.7142857142857143,0.42857142857142855,0.0,0.95,2
6,0.7142857142857143,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,0.0,0.94,2
7,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,0.0,0.9299999999999999,4
8,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.2857142857142857,0.0,0.9199999999999999,4
9,0.42857142857142855,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,0.0,0.9099999999999999,4
10,0.42857142857142855,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.8999999999999999,2
11,0.42857142857142855,0.0,0.0,0.2857142857142857,0.0,0.0,0.8899999999999999,2
12,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.0,0.8799999999999999,0
13,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.9299999999999999,1
14,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.9199999999999999,3
15,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.9099999999999999,3
16,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.8999999999999999,3
17,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.0,0.8899999999999999,3
18,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.5714285714285714,0.0,0.8799999999999999,3
19,0.2857142857142857,0.5714285714285714,0.0,0.2857142857142857,0.7142857142857143,0.0,0.8699999999999999,1
20,0.2857142857142857,0.5714285714285714,0.0,0.42857142857142855,0.7142857142857143,0.0,0.8599999999999999,1
21,0.2857142857142857,0.5714285714285714,0.0,0.5714285714285714,0.7142857142857143,0.0,0.8499999999999999,1
22,0.42857142857142855,0.5714285714285714,0.0,0.7142857142857143,0.7142857142857143,0.0,0.8399999999999999,1
23,0.5714285714285714,0.5714285714285714,0.0,0.8571428571428571,0.7142857142857143,0.0,0.8299999999999998,3
24,0.5714285714285714,0.5714285714285714,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8199999999999998,3
25,0.7142857142857143,0.5714285714285714,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8099999999999998,2
26,0.7142857142857143,0.5714285714285714,0.0,0.7142857142857143,0.8571428571428571,0.0,0.7999999999999998,2
27,0.7142857142857143,0.8571428571428571,0.0,0.5714285714285714,0.8571428571428571,0.0,0.7899999999999998,2
28,0.7142857142857143,0.8571428571428571,0.0,0.42857142857142855,0.8571428571428571,0.0,0.7799999999999998,2
29,0.7142857142857143,0.8571428571428571,0.0,0.2857142857142857,0.8571428571428571,0.0,0.7699999999999998,4
30,0.5714285714285714,0.8571428571428571,0.0,0.2857142857142857,0.7142857142857143,0.0,0.7599999999999998,4
31,0.5714285714285714,0.8571428571428571,0.0,0.2857142857142857,0.5714285714285714,0.0,0.7499999999999998,4
32,0.5714285714285714,0.7142857142857143,0.0,0.2857142857142857,0.42857142857142855,0.0,0.7399999999999998,4
33,0.5714285714285714,0.5714285714285714,0.0,0.2857142857142857,0.2857142857142857,0.0,0.7299999999999998,2
34,0.5714285714285714,0.5714285714285714,0.0,0.14285714285714285,0.2857142857142857,0.0,0.7199999999999998,4
35,0.5714285714285714,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.0,0.7099999999999997,4
36,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.6999999999999997,2
37,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.6899999999999997,0
38,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,0.7399999999999998,0
39,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,0.7899999999999998,0
40,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.8399999999999999,0
41,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.8899999999999999,0
42,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.94,0
43,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.99,3
44,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.98,3
45,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.97,3
46,0.14285714285714285,0.2857142857142857,0.0,0.0,0.42857142857142855,0.0,0.96,3
47,0.14285714285714285,0.2857142857142857,0.0,0.0,0.5714285714285714,0.0,0.95,3
48,0.14285714285714285,0.2857142857142857,0.0,0.0,0.7142857142857143,0.0,0.94,3
49,0.14285714285714285,0.2857142857142857,0.0,0.0,0.8571428571428571,0.0,0.9299999999999999,3
50,0.42857142857142855,0.7142857142857143,0.0,0.7142857142857143,0.14285714285714285,0.0,1.0,4
51,0.42857142857142855,0.42857142857142855,0.0,0.7142857142857143,0.0,0.0,0.99,4
52,0.42857142857142855,0.2857142857142857,0.0,0.7142857142857143,0.0,0.0,0.98,4
53,0.42857142857142855,0.14285714285714285,0.0,0.7142857142857143,0.0,0.0,0.97,3
54,0.2857142857142857,0.14285714285714285,0.0,0.7142857142857143,0.14285714285714285,0.0,0.96,3
55,0.42857142857142855,0.14285714285714285,0.0,0.7142857142857143,0.2857142857142857,0.0,0.95,3
56,0.7142857142857143,0.14285714285714285,0.0,0.7142857142857143,0.42857142857142855,0.0,0.94,2
57,0.7142857142857143,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,0.0,0.9299999999999999,2
58,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,0.0,0.9199999999999999,4
59,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.2857142857142857,0.0,0.9099999999999999,4
60,0.42857142857142855,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,0.0,0.8999999999999999,4
61,0.42857142857142855,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.8899999999999999,2
62,0.42857142857142855,0.0,0.0,0.2857142857142857,0.0,0.0,0.8799999999999999,2
63,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.0,0.8699999999999999,0
64,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.9199999999999999,1
65,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.9099999999999999,3
66,0.2857142857142857,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.8999999999999999,3
67,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.8899999999999999,2
68,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,0.8799999999999999,4
69,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.8699999999999999,4
70,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.8599999999999999,0
71,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.9099999999999999,0
72,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.96,2
73,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.95,3
74,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.94,3
75,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.9299999999999999,3
76,0.14285714285714285,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.9199999999999999,3
77,0.14285714285714285,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.9099999999999999,1
78,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.5714285714285714,0.0,0.8999999999999999,3
79,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.7142857142857143,0.0,0.8899999999999999,3
80,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,0.8571428571428571,0.0,0.8799999999999999,1
81,0.14285714285714285,0.7142857142857143,0.0,0.2857142857142857,0.8571428571428571,0.0,0.8699999999999999,1
82,0.14285714285714285,0.7142857142857143,0.0,0.42857142857142855,0.8571428571428571,0.0,0.8599999999999999,4
83,0.2857142857142857,0.7142857142857143,0.0,0.42857142857142855,0.7142857142857143,0.0,0.8499999999999999,4
84,0.2857142857142857,0.7142857142857143,0.0,0.42857142857142855,0.5714285714285714,0.0,0.8399999999999999,4
85,0.2857142857142857,0.5714285714285714,0.0,0.42857142857142855,0.42857142857142855,0.0,0.8299999999999998,4
86,0.2857142857142857,0.42857142857142855,0.0,0.42857142857142855,0.2857142857142857,0.0,0.8199999999999998,4
87,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,0.0,0.8099999999999998,4
88,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.7999999999999998,3
89,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.0,0.7899999999999998,3
