,Predator X,Predator Y,Predator Z,Prey X,Prey Y,Prey Z,Predator Stamina,Action
0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.7142857142857143,0.0,1.0,3
1,0.2857142857142857,0.2857142857142857,0.0,0.0,0.8571428571428571,0.0,0.97,3
2,0.2857142857142857,0.42857142857142855,0.0,0.0,0.8571428571428571,0.0,0.94,2
3,0.14285714285714285,0.42857142857142855,0.0,0.0,0.8571428571428571,0.0,0.9099999999999999,3
4,0.14285714285714285,0.5714285714285714,0.0,0.0,0.8571428571428571,0.0,0.8799999999999999,3
5,0.14285714285714285,0.7142857142857143,0.0,0.0,0.8571428571428571,0.0,0.8499999999999999,2
6,0.0,0.7142857142857143,0.0,0.0,0.8571428571428571,0.0,0.8199999999999998,3
7,0.0,0.8571428571428571,0.0,0.0,0.7142857142857143,0.0,0.7899999999999998,4
8,0.0,0.7142857142857143,0.0,0.0,0.5714285714285714,0.0,0.7599999999999998,8
9,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0,0.6399999999999998,8
10,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.5199999999999998,3
11,0.0,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,0.48999999999999977,1
12,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.45999999999999974,8
13,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.33999999999999975,4
14,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.3099999999999997,3
15,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.0,0.2799999999999997,3
16,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,0.0,0.2499999999999997,3
17,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.5714285714285714,0.0,0.2199999999999997,0
18,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.7142857142857143,0.0,0.2699999999999997,3
19,0.14285714285714285,0.5714285714285714,0.0,0.14285714285714285,0.8571428571428571,0.0,0.23999999999999969,3
20,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,0.8571428571428571,0.0,0.2099999999999997,0
