,Predator X,Predator Y,Predator Z,Prey X,Prey Y,Prey Z,Predator Stamina,Action
0,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,3
1,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.0,0.97,6
2,0.14285714285714285,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.85,8
3,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.73,6
4,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.61,6
5,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.49,1
6,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.45999999999999996,1
7,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.42999999999999994,6
8,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.30999999999999994,1
9,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.2799999999999999,1
10,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.24999999999999992,6
11,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.12999999999999992,1
12,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.09999999999999992,6
13,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.1499999999999999,4
14,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.11999999999999991,2
15,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.08999999999999991,2
16,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.059999999999999915,3
17,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.029999999999999916,3
18,0.0,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.0,0.07999999999999992,3
19,0.0,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.0,0.04999999999999992,1
20,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.0,0.01999999999999992,6
21,0.14285714285714285,0.2857142857142857,0.0,0.42857142857142855,0.42857142857142855,0.0,0.06999999999999992,1
22,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,0.42857142857142855,0.0,0.039999999999999925,6
23,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,0.42857142857142855,0.0,0.08999999999999993,1
24,0.42857142857142855,0.2857142857142857,0.0,0.42857142857142855,0.42857142857142855,0.0,0.05999999999999993,6
25,0.42857142857142855,0.2857142857142857,0.0,0.42857142857142855,0.42857142857142855,0.0,0.10999999999999993,6
26,0.42857142857142855,0.2857142857142857,0.0,0.42857142857142855,0.42857142857142855,0.0,0.15999999999999992,3
27,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,0.0,0.12999999999999992,0
28,0.42857142857142855,0.42857142857142855,0.0,0.2857142857142857,0.42857142857142855,0.0,0.17999999999999994,2
29,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,0.0,0.14999999999999994,4
30,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.11999999999999994,1
31,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.0,0.08999999999999994,6
32,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.13999999999999996,6
33,0.14285714285714285,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.019999999999999962,6
34,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.06999999999999997,6
35,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.11999999999999997,4
36,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.08999999999999997,6
37,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.13999999999999996,4
38,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.10999999999999996,2
