,Predator X,Predator Y,Predator Z,Prey X,Prey Y,Prey Z,Predator Stamina,Action
0,0.7142857142857143,0.7142857142857143,0.0,0.8571428571428571,0.42857142857142855,0.0,1.0,8
1,0.7142857142857143,0.42857142857142855,0.0,0.8571428571428571,0.2857142857142857,0.0,0.88,4
2,0.7142857142857143,0.2857142857142857,0.0,0.8571428571428571,0.14285714285714285,0.0,0.85,4
3,0.7142857142857143,0.14285714285714285,0.0,0.8571428571428571,0.0,0.0,0.82,5
4,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,0.0,0.7,4
5,0.8571428571428571,0.0,0.0,0.8571428571428571,0.2857142857142857,0.0,0.6699999999999999,1
6,0.8571428571428571,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.6399999999999999,3
7,0.8571428571428571,0.14285714285714285,0.0,0.5714285714285714,0.2857142857142857,0.0,0.6099999999999999,8
8,0.8571428571428571,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.4899999999999999,6
9,0.5714285714285714,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.3699999999999999,7
10,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,0.2499999999999999,6
11,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.1299999999999999,4
12,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0999999999999999,2
13,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0699999999999999,7
14,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.1199999999999999,2
15,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0899999999999999,8
16,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.1399999999999999,4
17,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.1099999999999999,6
18,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.15999999999999992,4
19,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.12999999999999992,3
20,0.0,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.0,0.09999999999999992,3
21,0.0,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,0.0,0.06999999999999992,3
22,0.0,0.42857142857142855,0.0,0.2857142857142857,0.5714285714285714,0.0,0.039999999999999925,7
23,0.0,0.42857142857142855,0.0,0.2857142857142857,0.42857142857142855,0.0,0.08999999999999993,0
24,0.0,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,0.0,0.13999999999999993,0
25,0.0,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,0.0,0.18999999999999995,4
26,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.15999999999999995,4
27,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.12999999999999995,2
28,0.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.09999999999999995,5
29,0.0,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.0,0.14999999999999997,5
30,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.2857142857142857,0.0,0.02999999999999997,7
31,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.0,0.07999999999999997,3
32,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,0.5714285714285714,0.0,0.049999999999999975,3
33,0.2857142857142857,0.42857142857142855,0.0,0.42857142857142855,0.7142857142857143,0.0,0.019999999999999976,3
34,0.2857142857142857,0.42857142857142855,0.0,0.42857142857142855,0.8571428571428571,0.0,0.06999999999999998,7
35,0.2857142857142857,0.42857142857142855,0.0,0.42857142857142855,0.8571428571428571,0.0,0.11999999999999998,7
36,0.2857142857142857,0.42857142857142855,0.0,0.42857142857142855,0.8571428571428571,0.0,0.16999999999999998,7
37,0.2857142857142857,0.7142857142857143,0.0,0.42857142857142855,0.8571428571428571,0.0,0.04999999999999999,3
38,0.2857142857142857,0.8571428571428571,0.0,0.5714285714285714,0.8571428571428571,0.0,0.01999999999999999,1
39,0.2857142857142857,0.8571428571428571,0.0,0.5714285714285714,0.7142857142857143,0.0,0.06999999999999999,8
40,0.2857142857142857,0.8571428571428571,0.0,0.5714285714285714,0.5714285714285714,0.0,0.12,8
41,0.2857142857142857,0.5714285714285714,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,1
42,0.2857142857142857,0.5714285714285714,0.0,0.5714285714285714,0.2857142857142857,0.0,0.05,1
43,0.42857142857142855,0.5714285714285714,0.0,0.5714285714285714,0.14285714285714285,0.0,0.020000000000000004,8
