,Predator X,Predator Y,Predator Z,Prey X,Prey Y,Prey Z,Predator Stamina,Action
0,0.42857142857142855,0.42857142857142855,0.0,0.8571428571428571,0.14285714285714285,0.0,1.0,5
1,0.7142857142857143,0.42857142857142855,0.0,0.8571428571428571,0.0,0.0,0.88,8
2,0.7142857142857143,0.14285714285714285,0.0,0.7142857142857143,0.0,0.0,0.76,8
3,0.7142857142857143,0.0,0.0,0.5714285714285714,0.0,0.0,0.64,6
4,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0,0.0,0.52,0
5,0.42857142857142855,0.0,0.0,0.2857142857142857,0.0,0.0,0.5700000000000001,6
6,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.45000000000000007,3
7,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.42000000000000004,3
8,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.0,0.39,3
9,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,0.5714285714285714,0.0,0.36,1
10,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,0.7142857142857143,0.0,0.32999999999999996,3
11,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.7142857142857143,0.0,0.29999999999999993,6
12,0.0,0.5714285714285714,0.0,0.0,0.7142857142857143,0.0,0.17999999999999994,0
13,0.0,0.5714285714285714,0.0,0.14285714285714285,0.7142857142857143,0.0,0.22999999999999993,1
14,0.14285714285714285,0.5714285714285714,0.0,0.2857142857142857,0.7142857142857143,0.0,0.19999999999999993,1
15,0.2857142857142857,0.5714285714285714,0.0,0.2857142857142857,0.8571428571428571,0.0,0.16999999999999993,3
16,0.2857142857142857,0.7142857142857143,0.0,0.42857142857142855,0.8571428571428571,0.0,0.13999999999999993,1
17,0.42857142857142855,0.7142857142857143,0.0,0.42857142857142855,0.8571428571428571,0.0,0.10999999999999993,6
18,0.42857142857142855,0.7142857142857143,0.0,0.2857142857142857,0.8571428571428571,0.0,0.15999999999999992,6
19,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,0.8571428571428571,0.0,0.039999999999999925,6
20,0.14285714285714285,0.7142857142857143,0.0,0.2857142857142857,0.8571428571428571,0.0,0.08999999999999993,1
21,0.2857142857142857,0.7142857142857143,0.0,0.42857142857142855,0.8571428571428571,0.0,0.05999999999999993,1
22,0.42857142857142855,0.7142857142857143,0.0,0.42857142857142855,0.8571428571428571,0.0,0.02999999999999993,6
23,0.42857142857142855,0.7142857142857143,0.0,0.2857142857142857,0.8571428571428571,0.0,0.07999999999999993,6
24,0.42857142857142855,0.7142857142857143,0.0,0.14285714285714285,0.8571428571428571,0.0,0.12999999999999995,6
25,0.14285714285714285,0.7142857142857143,0.0,0.0,0.8571428571428571,0.0,0.009999999999999953,6
26,0.14285714285714285,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0,0.059999999999999956,6
27,0.14285714285714285,0.7142857142857143,0.0,0.0,0.5714285714285714,0.0,0.10999999999999996,6
28,0.14285714285714285,0.7142857142857143,0.0,0.0,0.42857142857142855,0.0,0.15999999999999998,8
29,0.14285714285714285,0.42857142857142855,0.0,0.0,0.2857142857142857,0.0,0.03999999999999998,6
30,0.14285714285714285,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.08999999999999998,6
