,Predator X,Predator Y,Predator Z,Prey X,Prey Y,Prey Z,Predator Stamina,Action
1102,0.5714285714285714,0.5714285714285714,0.0,0.42857142857142855,0.5714285714285714,0.0,0.85,7
1103,0.5714285714285714,0.8571428571428571,0.0,0.42857142857142855,0.42857142857142855,0.0,0.73,8
1104,0.5714285714285714,0.5714285714285714,0.0,0.2857142857142857,0.42857142857142855,0.0,0.61,6
1105,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.42857142857142855,0.0,0.49,6
1106,0.0,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,0.37,0
1107,0.0,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.42,8
1108,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.3,4
1109,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.27,0
1110,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.32,7
1111,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.2,4
1112,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.17,4
1113,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14,4
1114,0.0,0.0,0.0,0.0,0.0,0.0,0.11000000000000001,7
1115,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.16000000000000003,3
1116,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.13000000000000003,3
1117,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.10000000000000003,5
1118,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.15000000000000002,4
1119,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.12000000000000002,4
1120,0.0,0.0,0.0,0.0,0.0,0.0,0.09000000000000002,0
1121,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14,3
1122,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.11000000000000001,3
1123,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.08000000000000002,5
1124,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.13,4
1125,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.1,4
1126,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0
1127,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.12000000000000001,3
1128,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.09000000000000001,3
1129,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.06000000000000001,5
1130,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.11000000000000001,4
1131,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.08000000000000002,4
1132,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000000000002,0
1133,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.10000000000000002,3
1134,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.07000000000000002,3
1135,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.04000000000000002,5
1136,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.09000000000000002,4
1137,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.060000000000000026,5
1138,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.11000000000000003,4
1139,0.0,0.0,0.0,0.0,0.0,0.0,0.08000000000000003,0
1140,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.13000000000000003,3
1141,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.10000000000000003,3
1142,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.07000000000000003,5
1143,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.12000000000000004,4
1144,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.09000000000000004,4
1145,0.0,0.0,0.0,0.0,0.0,0.0,0.06000000000000004,0
1146,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.11000000000000004,3
