,Predator X,Predator Y,Predator Z,Prey X,Prey Y,Prey Z,Predator Stamina,Action
0,0.8571428571428571,0.7142857142857143,0.0,0.7142857142857143,0.7142857142857143,0.0,1.0,6
1,0.5714285714285714,0.7142857142857143,0.0,0.7142857142857143,0.5714285714285714,0.0,0.88,1
2,0.7142857142857143,0.7142857142857143,0.0,0.7142857142857143,0.42857142857142855,0.0,0.85,4
3,0.7142857142857143,0.5714285714285714,0.0,0.5714285714285714,0.42857142857142855,0.0,0.82,6
4,0.42857142857142855,0.5714285714285714,0.0,0.5714285714285714,0.2857142857142857,0.0,0.7,4
5,0.42857142857142855,0.42857142857142855,0.0,0.5714285714285714,0.14285714285714285,0.0,0.6699999999999999,4
6,0.42857142857142855,0.2857142857142857,0.0,0.5714285714285714,0.0,0.0,0.6399999999999999,4
7,0.42857142857142855,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.6099999999999999,1
8,0.5714285714285714,0.14285714285714285,0.0,0.7142857142857143,0.0,0.0,0.5799999999999998,1
9,0.7142857142857143,0.14285714285714285,0.0,0.7142857142857143,0.0,0.0,0.5499999999999998,4
10,0.7142857142857143,0.0,0.0,0.5714285714285714,0.0,0.0,0.5199999999999998,2
11,0.5714285714285714,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.48999999999999977,7
12,0.5714285714285714,0.2857142857142857,0.0,0.5714285714285714,0.2857142857142857,0.0,0.3699999999999998,2
13,0.42857142857142855,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0.0,0.33999999999999975,4
14,0.42857142857142855,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.3099999999999997,2
15,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.0,0.2799999999999997,2
16,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.0,0.2499999999999997,7
17,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.5714285714285714,0.0,0.1299999999999997,3
18,0.14285714285714285,0.5714285714285714,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0999999999999997,6
19,0.14285714285714285,0.5714285714285714,0.0,0.2857142857142857,0.42857142857142855,0.0,0.1499999999999997,4
20,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,0.0,0.11999999999999969,4
21,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.0,0.08999999999999969,6
22,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.13999999999999968,8
23,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.019999999999999685,7
24,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.06999999999999969,1
25,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.03999999999999969,1
26,0.42857142857142855,0.0,0.0,0.2857142857142857,0.42857142857142855,0.0,0.00999999999999969,7
27,0.42857142857142855,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.05999999999999969,5
28,0.42857142857142855,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.1099999999999997,7
29,0.42857142857142855,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.1599999999999997,7
30,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0399999999999997,2
31,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.8571428571428571,0.0,0.009999999999999704,7
32,0.2857142857142857,0.2857142857142857,0.0,0.0,0.8571428571428571,0.0,0.059999999999999706,2
33,0.14285714285714285,0.2857142857142857,0.0,0.0,0.8571428571428571,0.0,0.029999999999999707,7
34,0.14285714285714285,0.2857142857142857,0.0,0.0,0.8571428571428571,0.0,0.07999999999999971,7
35,0.14285714285714285,0.2857142857142857,0.0,0.0,0.8571428571428571,0.0,0.12999999999999973,7
36,0.14285714285714285,0.5714285714285714,0.0,0.0,0.8571428571428571,0.0,0.009999999999999731,7
37,0.14285714285714285,0.5714285714285714,0.0,0.0,0.8571428571428571,0.0,0.059999999999999734,7
38,0.14285714285714285,0.5714285714285714,0.0,0.0,0.8571428571428571,0.0,0.10999999999999974,7
39,0.14285714285714285,0.5714285714285714,0.0,0.0,0.8571428571428571,0.0,0.15999999999999975,3
40,0.14285714285714285,0.7142857142857143,0.0,0.0,0.8571428571428571,0.0,0.12999999999999975,6
41,0.0,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0,0.009999999999999759,6
42,0.0,0.7142857142857143,0.0,0.14285714285714285,0.7142857142857143,0.0,0.05999999999999976,6
43,0.0,0.7142857142857143,0.0,0.14285714285714285,0.5714285714285714,0.0,0.10999999999999976,6
44,0.0,0.7142857142857143,0.0,0.14285714285714285,0.42857142857142855,0.0,0.15999999999999975,8
45,0.0,0.42857142857142855,0.0,0.14285714285714285,0.2857142857142857,0.0,0.03999999999999976,6
46,0.0,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.0,0.08999999999999976,6
47,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.13999999999999976,8
48,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.019999999999999768,6
49,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.06999999999999977,6
50,0.5714285714285714,0.7142857142857143,0.0,0.42857142857142855,0.8571428571428571,0.0,1.0,6
51,0.2857142857142857,0.7142857142857143,0.0,0.2857142857142857,0.8571428571428571,0.0,0.88,7
52,0.2857142857142857,0.8571428571428571,0.0,0.42857142857142855,0.8571428571428571,0.0,0.76,1
53,0.42857142857142855,0.8571428571428571,0.0,0.42857142857142855,0.7142857142857143,0.0,0.73,4
54,0.42857142857142855,0.7142857142857143,0.0,0.42857142857142855,0.5714285714285714,0.0,0.7,4
55,0.42857142857142855,0.5714285714285714,0.0,0.2857142857142857,0.5714285714285714,0.0,0.6699999999999999,6
56,0.14285714285714285,0.5714285714285714,0.0,0.2857142857142857,0.42857142857142855,0.0,0.5499999999999999,1
57,0.2857142857142857,0.5714285714285714,0.0,0.2857142857142857,0.2857142857142857,0.0,0.5199999999999999,4
58,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,0.2857142857142857,0.0,0.4899999999999999,6
59,0.0,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.0,0.3699999999999999,8
60,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2499999999999999,1
61,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.2199999999999999,1
62,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.0,0.1899999999999999,1
63,0.42857142857142855,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,0.0,0.1599999999999999,1
64,0.5714285714285714,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.1299999999999999,4
65,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,0.0,0.0999999999999999,7
66,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.0,0.1499999999999999,2
67,0.42857142857142855,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.11999999999999991,2
68,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.08999999999999991,1
69,0.42857142857142855,0.0,0.0,0.2857142857142857,0.42857142857142855,0.0,0.059999999999999915,7
70,0.42857142857142855,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.10999999999999992,7
71,0.42857142857142855,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.15999999999999992,7
72,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.7142857142857143,0.0,0.039999999999999925,2
73,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.8571428571428571,0.0,0.009999999999999926,7
74,0.2857142857142857,0.2857142857142857,0.0,0.0,0.8571428571428571,0.0,0.05999999999999993,2
75,0.14285714285714285,0.2857142857142857,0.0,0.0,0.8571428571428571,0.0,0.02999999999999993,7
76,0.14285714285714285,0.2857142857142857,0.0,0.0,0.8571428571428571,0.0,0.07999999999999993,7
77,0.14285714285714285,0.2857142857142857,0.0,0.0,0.8571428571428571,0.0,0.12999999999999995,7
78,0.14285714285714285,0.5714285714285714,0.0,0.0,0.8571428571428571,0.0,0.009999999999999953,7
79,0.14285714285714285,0.5714285714285714,0.0,0.0,0.8571428571428571,0.0,0.059999999999999956,7
80,0.14285714285714285,0.5714285714285714,0.0,0.0,0.8571428571428571,0.0,0.10999999999999996,7
81,0.14285714285714285,0.5714285714285714,0.0,0.0,0.8571428571428571,0.0,0.15999999999999998,3
82,0.14285714285714285,0.7142857142857143,0.0,0.0,0.8571428571428571,0.0,0.12999999999999998,6
83,0.0,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0,0.009999999999999981,6
84,0.0,0.7142857142857143,0.0,0.14285714285714285,0.7142857142857143,0.0,0.059999999999999984,6
85,0.0,0.7142857142857143,0.0,0.14285714285714285,0.5714285714285714,0.0,0.10999999999999999,6
86,0.0,0.7142857142857143,0.0,0.14285714285714285,0.42857142857142855,0.0,0.15999999999999998,8
87,0.0,0.42857142857142855,0.0,0.14285714285714285,0.2857142857142857,0.0,0.03999999999999998,6
88,0.0,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.0,0.08999999999999998,6
89,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.13999999999999999,8
90,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.01999999999999999,6
91,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.06999999999999999,6
92,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.12,1
93,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.09,6
94,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.14,4
95,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.11000000000000001,7
96,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.16000000000000003,2
